timestamp;buyer;seller;symbol;currency;price;quantity
74900;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9862.0;1
74900;;;TRANSLATOR_SPACE_GRAY;XIRECS;10234.0;1
74900;;;TRANSLATOR_VOID_BLUE;XIRECS;9972.0;1
75600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10002.0;4
75600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9569.0;4
75600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9903.0;4
75600;;;TRANSLATOR_SPACE_GRAY;XIRECS;10241.0;4
75600;;;TRANSLATOR_VOID_BLUE;XIRECS;9949.0;4
82400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10030.0;4
82400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9596.0;4
82400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9919.0;4
82400;;;TRANSLATOR_SPACE_GRAY;XIRECS;10175.0;4
82400;;;TRANSLATOR_VOID_BLUE;XIRECS;10149.0;4
83300;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10016.0;1
83300;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9576.0;1
83300;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9932.0;1
83300;;;TRANSLATOR_SPACE_GRAY;XIRECS;10159.0;1
83300;;;TRANSLATOR_VOID_BLUE;XIRECS;10120.0;1
90200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10013.0;4
90200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9564.0;4
90200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9977.0;4
90200;;;TRANSLATOR_SPACE_GRAY;XIRECS;10188.0;4
90200;;;TRANSLATOR_VOID_BLUE;XIRECS;10143.0;4
91700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9996.0;1
91700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9605.0;1
91700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10045.0;1
91700;;;TRANSLATOR_SPACE_GRAY;XIRECS;10158.0;1
91700;;;TRANSLATOR_VOID_BLUE;XIRECS;10155.0;1
102800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9979.0;3
102800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9575.0;3
102800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10141.0;3
102800;;;TRANSLATOR_SPACE_GRAY;XIRECS;9988.0;3
102800;;;TRANSLATOR_VOID_BLUE;XIRECS;10042.0;3
104000;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9976.0;2
104000;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9584.0;2
104000;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10129.0;2
104000;;;TRANSLATOR_SPACE_GRAY;XIRECS;9902.0;2
104000;;;TRANSLATOR_VOID_BLUE;XIRECS;10060.0;2
104800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10055.0;3
104800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9538.0;3
104800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10107.0;3
104800;;;TRANSLATOR_SPACE_GRAY;XIRECS;9897.0;3
104800;;;TRANSLATOR_VOID_BLUE;XIRECS;10089.0;3
106800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10050.0;2
106800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9585.0;2
106800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10122.0;2
106800;;;TRANSLATOR_SPACE_GRAY;XIRECS;9846.0;2
106800;;;TRANSLATOR_VOID_BLUE;XIRECS;10058.0;2
109600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10106.0;4
109600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9670.0;4
109600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10058.0;4
109600;;;TRANSLATOR_SPACE_GRAY;XIRECS;9929.0;4
109600;;;TRANSLATOR_VOID_BLUE;XIRECS;9950.0;4
110700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10070.0;1
110700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9685.0;1
110700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10118.0;1
110700;;;TRANSLATOR_SPACE_GRAY;XIRECS;9961.0;1
110700;;;TRANSLATOR_VOID_BLUE;XIRECS;9945.0;1
113800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9956.0;3
113800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9696.0;3
113800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10069.0;3
113800;;;TRANSLATOR_SPACE_GRAY;XIRECS;10097.0;3
113800;;;TRANSLATOR_VOID_BLUE;XIRECS;9985.0;3
121100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9954.0;4
121100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9761.0;4
121100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10025.0;4
121100;;;TRANSLATOR_SPACE_GRAY;XIRECS;10074.0;4
121100;;;TRANSLATOR_VOID_BLUE;XIRECS;10001.0;4
123300;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10017.0;2
123300;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9785.0;2
123300;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9937.0;2
123300;;;TRANSLATOR_SPACE_GRAY;XIRECS;10106.0;2
123300;;;TRANSLATOR_VOID_BLUE;XIRECS;9957.0;2
126600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10035.0;1
126600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9743.0;1
126600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9884.0;1
126600;;;TRANSLATOR_SPACE_GRAY;XIRECS;10079.0;1
126600;;;TRANSLATOR_VOID_BLUE;XIRECS;10012.0;1
127200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10071.0;1
127200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9725.0;1
127200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9904.0;1
127200;;;TRANSLATOR_SPACE_GRAY;XIRECS;10096.0;1
127200;;;TRANSLATOR_VOID_BLUE;XIRECS;10028.0;1
127500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10076.0;3
127500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9717.0;3
127500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9915.0;3
127500;;;TRANSLATOR_SPACE_GRAY;XIRECS;10124.0;3
127500;;;TRANSLATOR_VOID_BLUE;XIRECS;10035.0;3
132000;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10041.0;4
132000;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9785.0;4
132000;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9811.0;4
132000;;;TRANSLATOR_SPACE_GRAY;XIRECS;10132.0;4
132000;;;TRANSLATOR_VOID_BLUE;XIRECS;9977.0;4
133300;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10036.0;2
133300;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9872.0;2
133300;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9792.0;2
133300;;;TRANSLATOR_SPACE_GRAY;XIRECS;10134.0;2
133300;;;TRANSLATOR_VOID_BLUE;XIRECS;9990.0;2
134800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9998.0;3
134800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9819.0;3
134800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9770.0;3
134800;;;TRANSLATOR_SPACE_GRAY;XIRECS;10113.0;3
134800;;;TRANSLATOR_VOID_BLUE;XIRECS;10013.0;3
137500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9939.0;1
137500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9778.0;1
137500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9888.0;1
137500;;;TRANSLATOR_SPACE_GRAY;XIRECS;10044.0;1
137500;;;TRANSLATOR_VOID_BLUE;XIRECS;9964.0;1
138900;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9940.0;1
138900;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9709.0;1
138900;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9803.0;1
138900;;;TRANSLATOR_SPACE_GRAY;XIRECS;9962.0;1
138900;;;TRANSLATOR_VOID_BLUE;XIRECS;10030.0;1
152400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9888.0;4
152400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9839.0;4
152400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9941.0;4
152400;;;TRANSLATOR_SPACE_GRAY;XIRECS;10059.0;4
152400;;;TRANSLATOR_VOID_BLUE;XIRECS;10022.0;4
172500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10138.0;2
172500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9669.0;2
172500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10090.0;2
172500;;;TRANSLATOR_SPACE_GRAY;XIRECS;10005.0;2
172500;;;TRANSLATOR_VOID_BLUE;XIRECS;9887.0;2
173400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10123.0;2
173400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9665.0;2
173400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10126.0;2
173400;;;TRANSLATOR_SPACE_GRAY;XIRECS;10031.0;2
173400;;;TRANSLATOR_VOID_BLUE;XIRECS;9871.0;2
177700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10098.0;2
177700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9704.0;2
177700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10050.0;2
177700;;;TRANSLATOR_SPACE_GRAY;XIRECS;10001.0;2
177700;;;TRANSLATOR_VOID_BLUE;XIRECS;9857.0;2
187800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10019.0;1
187800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9694.0;1
187800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10191.0;1
187800;;;TRANSLATOR_SPACE_GRAY;XIRECS;9929.0;1
187800;;;TRANSLATOR_VOID_BLUE;XIRECS;9927.0;1
189100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10007.0;2
189100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9665.0;2
189100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10244.0;2
189100;;;TRANSLATOR_SPACE_GRAY;XIRECS;9963.0;2
189100;;;TRANSLATOR_VOID_BLUE;XIRECS;9913.0;2
189700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9981.0;1
189700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9665.0;1
189700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10183.0;1
189700;;;TRANSLATOR_SPACE_GRAY;XIRECS;9952.0;1
189700;;;TRANSLATOR_VOID_BLUE;XIRECS;9885.0;1
194400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10000.0;1
194400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9607.0;1
194400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10105.0;1
194400;;;TRANSLATOR_SPACE_GRAY;XIRECS;9955.0;1
194400;;;TRANSLATOR_VOID_BLUE;XIRECS;9747.0;1
198500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9983.0;3
198500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9545.0;3
198500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10144.0;3
198500;;;TRANSLATOR_SPACE_GRAY;XIRECS;9942.0;3
198500;;;TRANSLATOR_VOID_BLUE;XIRECS;9780.0;3
200100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9977.0;3
200100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9533.0;3
200100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10166.0;3
200100;;;TRANSLATOR_SPACE_GRAY;XIRECS;9934.0;3
200100;;;TRANSLATOR_VOID_BLUE;XIRECS;9817.0;3
201400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9963.0;1
201400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9458.0;1
201400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10215.0;1
201400;;;TRANSLATOR_SPACE_GRAY;XIRECS;9868.0;1
201400;;;TRANSLATOR_VOID_BLUE;XIRECS;9805.0;1
206200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10069.0;3
206200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9440.0;3
206200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10272.0;3
206200;;;TRANSLATOR_SPACE_GRAY;XIRECS;9866.0;3
206200;;;TRANSLATOR_VOID_BLUE;XIRECS;9772.0;3
214600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10038.0;1
214600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9321.0;1
214600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10262.0;1
214600;;;TRANSLATOR_SPACE_GRAY;XIRECS;10029.0;1
214600;;;TRANSLATOR_VOID_BLUE;XIRECS;9831.0;1
219100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10079.0;2
219100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9316.0;2
219100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10102.0;2
219100;;;TRANSLATOR_SPACE_GRAY;XIRECS;10017.0;2
219100;;;TRANSLATOR_VOID_BLUE;XIRECS;9865.0;2
231700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10009.0;2
231700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9141.0;2
231700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10008.0;2
231700;;;TRANSLATOR_SPACE_GRAY;XIRECS;10113.0;2
231700;;;TRANSLATOR_VOID_BLUE;XIRECS;9852.0;2
231900;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10035.0;3
231900;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9164.0;3
231900;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;10004.0;3
231900;;;TRANSLATOR_SPACE_GRAY;XIRECS;10120.0;3
231900;;;TRANSLATOR_VOID_BLUE;XIRECS;9849.0;3
232200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10014.0;4
232200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9161.0;4
232200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9982.0;4
232200;;;TRANSLATOR_SPACE_GRAY;XIRECS;10108.0;4
232200;;;TRANSLATOR_VOID_BLUE;XIRECS;9849.0;4
245300;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9996.0;3
245300;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9335.0;3
245300;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9969.0;3
245300;;;TRANSLATOR_SPACE_GRAY;XIRECS;10093.0;3
245300;;;TRANSLATOR_VOID_BLUE;XIRECS;9841.0;3
247900;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10086.0;2
247900;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9332.0;2
247900;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9955.0;2
247900;;;TRANSLATOR_SPACE_GRAY;XIRECS;10173.0;2
247900;;;TRANSLATOR_VOID_BLUE;XIRECS;9915.0;2
249700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10048.0;3
249700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9280.0;3
249700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9946.0;3
249700;;;TRANSLATOR_SPACE_GRAY;XIRECS;10100.0;3
249700;;;TRANSLATOR_VOID_BLUE;XIRECS;9844.0;3
250300;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10062.0;1
250300;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9276.0;1
250300;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9949.0;1
250300;;;TRANSLATOR_SPACE_GRAY;XIRECS;10096.0;1
250300;;;TRANSLATOR_VOID_BLUE;XIRECS;9824.0;1
260000;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10009.0;2
260000;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9224.0;2
260000;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9896.0;2
260000;;;TRANSLATOR_SPACE_GRAY;XIRECS;10074.0;2
260000;;;TRANSLATOR_VOID_BLUE;XIRECS;9878.0;2
262700;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9983.0;3
262700;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9195.0;3
262700;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9855.0;3
262700;;;TRANSLATOR_SPACE_GRAY;XIRECS;10148.0;3
262700;;;TRANSLATOR_VOID_BLUE;XIRECS;9891.0;3
265200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9881.0;3
265200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9188.0;3
265200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9802.0;3
265200;;;TRANSLATOR_SPACE_GRAY;XIRECS;10069.0;3
265200;;;TRANSLATOR_VOID_BLUE;XIRECS;9909.0;3
275400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9869.0;1
275400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9173.0;1
275400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9869.0;1
275400;;;TRANSLATOR_SPACE_GRAY;XIRECS;10027.0;1
275400;;;TRANSLATOR_VOID_BLUE;XIRECS;9767.0;1
276200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9879.0;3
276200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9166.0;3
276200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9926.0;3
276200;;;TRANSLATOR_SPACE_GRAY;XIRECS;10032.0;3
276200;;;TRANSLATOR_VOID_BLUE;XIRECS;9741.0;3
283600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9784.0;3
283600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9175.0;3
283600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9866.0;3
283600;;;TRANSLATOR_SPACE_GRAY;XIRECS;10031.0;3
283600;;;TRANSLATOR_VOID_BLUE;XIRECS;9700.0;3
286100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9724.0;1
286100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9231.0;1
286100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9821.0;1
286100;;;TRANSLATOR_SPACE_GRAY;XIRECS;10001.0;1
286100;;;TRANSLATOR_VOID_BLUE;XIRECS;9701.0;1
287200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9679.0;2
287200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9214.0;2
287200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9807.0;2
287200;;;TRANSLATOR_SPACE_GRAY;XIRECS;10016.0;2
287200;;;TRANSLATOR_VOID_BLUE;XIRECS;9741.0;2
287400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9698.0;2
287400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9196.0;2
287400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9807.0;2
287400;;;TRANSLATOR_SPACE_GRAY;XIRECS;10019.0;2
287400;;;TRANSLATOR_VOID_BLUE;XIRECS;9732.0;2
290600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9697.0;2
290600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9159.0;2
290600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9741.0;2
290600;;;TRANSLATOR_SPACE_GRAY;XIRECS;9962.0;2
290600;;;TRANSLATOR_VOID_BLUE;XIRECS;9661.0;2
292500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9719.0;1
292500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9110.0;1
292500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9621.0;1
292500;;;TRANSLATOR_SPACE_GRAY;XIRECS;9904.0;1
292500;;;TRANSLATOR_VOID_BLUE;XIRECS;9655.0;1
296200;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9752.0;3
296200;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9128.0;3
296200;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9685.0;3
296200;;;TRANSLATOR_SPACE_GRAY;XIRECS;9906.0;3
296200;;;TRANSLATOR_VOID_BLUE;XIRECS;9692.0;3
297100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9746.0;4
297100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9148.0;4
297100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9688.0;4
297100;;;TRANSLATOR_SPACE_GRAY;XIRECS;9919.0;4
297100;;;TRANSLATOR_VOID_BLUE;XIRECS;9687.0;4
298100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9803.0;3
298100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9169.0;3
298100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9644.0;3
298100;;;TRANSLATOR_SPACE_GRAY;XIRECS;9974.0;3
298100;;;TRANSLATOR_VOID_BLUE;XIRECS;9655.0;3
298500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9830.0;3
298500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9160.0;3
298500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9629.0;3
298500;;;TRANSLATOR_SPACE_GRAY;XIRECS;9954.0;3
298500;;;TRANSLATOR_VOID_BLUE;XIRECS;9677.0;3
305800;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9870.0;3
305800;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9085.0;3
305800;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9756.0;3
305800;;;TRANSLATOR_SPACE_GRAY;XIRECS;9866.0;3
305800;;;TRANSLATOR_VOID_BLUE;XIRECS;9800.0;3
313500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9860.0;2
